listing_id;star_rating;reviews_count;day
4406315;4.5;100;2018-09-26 21:17:25.073404
2013516;4.5;47;2018-09-27 08:03:53.265088
2013516;4.5;47;2018-09-26 21:17:25.073404
15504591;4.5;5;2018-09-27 08:03:53.265088
15504591;4.5;5;2018-09-26 21:17:25.073404
2581464;4.5;18;2018-09-27 08:03:53.265088
2581464;4.5;18;2018-09-26 21:17:25.073404
1117899;5;96;2018-09-27 08:03:53.265088
1117899;5;96;2018-09-26 21:17:25.073404
1327106;4.5;41;2018-09-27 08:03:53.265088
1327106;4.5;41;2018-09-26 21:17:25.073404
18743165;4.5;25;2018-09-27 08:03:53.265088
18743165;4.5;25;2018-09-26 21:17:25.073404
8711738;5;18;2018-09-27 08:03:53.265088
8711738;5;18;2018-09-26 21:17:25.073404
23838301;5;27;2018-09-27 08:03:53.265088
23838301;5;27;2018-09-26 21:17:25.073404
20605635;5;18;2018-09-27 08:03:53.265088
20605635;5;18;2018-09-26 21:17:25.073404
24595821;5;15;2018-09-27 08:03:53.265088
24595821;5;15;2018-09-26 21:17:25.073404
2576959;4.5;109;2018-09-27 08:03:53.265088
2576959;4.5;109;2018-09-26 21:17:25.073404
1126705;4;6;2018-09-27 08:03:53.265088
1126705;4;6;2018-09-26 21:17:25.073404
7187730;5;13;2018-09-27 08:03:53.265088
7187730;5;13;2018-09-26 21:17:25.073404
20721912;4.5;16;2018-09-27 08:03:53.265088
20721912;4.5;16;2018-09-26 21:17:25.073404
13274675;4.5;15;2018-09-27 08:03:53.265088
13274675;4.5;15;2018-09-26 21:17:25.073404
1265134;5;62;2018-09-27 08:03:53.265088
1265134;5;62;2018-09-26 21:17:25.073404
222707;5;34;2018-09-27 08:03:53.265088
222707;5;34;2018-09-26 21:17:25.073404
16445821;5;48;2018-09-27 08:03:53.265088
16445821;5;48;2018-09-26 21:17:25.073404
1351671;5;17;2018-09-27 08:03:53.265088
1351671;5;17;2018-09-26 21:17:25.073404
11405806;5;15;2018-09-27 08:03:53.265088
11405806;5;15;2018-09-26 21:17:25.073404
20867794;5;12;2018-09-27 08:03:53.265088
20867794;5;12;2018-09-26 21:17:25.073404
26073789;4.5;5;2018-09-27 08:03:53.265088
26073789;4.5;5;2018-09-26 21:17:25.073404
18064959;5;35;2018-09-27 08:03:53.265088
18064959;5;35;2018-09-26 21:17:25.073404
23799139;4;18;2018-09-27 08:03:53.265088
23799139;4;18;2018-09-26 21:17:25.073404
23642858;5;8;2018-09-27 08:03:53.265088
23642858;5;8;2018-09-26 21:17:25.073404
12002855;5;24;2018-09-27 08:03:53.265088
12002855;5;24;2018-09-26 21:17:25.073404
24769898;4;15;2018-09-27 08:03:53.265088
24769898;4;14;2018-09-26 21:17:25.073404
16334459;4;103;2018-09-27 08:03:53.265088
16334459;4;103;2018-09-26 21:17:25.073404
4062828;4.5;3;2018-09-27 08:03:53.265088
4062828;4.5;3;2018-09-26 21:17:25.073404
3470032;4.5;19;2018-09-27 08:03:53.265088
3470032;4.5;19;2018-09-26 21:17:25.073404
26333152;5;6;2018-09-27 08:03:53.265088
26333152;5;6;2018-09-26 21:17:25.073404
11960966;5;4;2018-09-27 08:03:53.265088
11960966;5;4;2018-09-26 21:17:25.073404
8647159;5;8;2018-09-27 08:03:53.265088
8647159;5;8;2018-09-26 21:17:25.073404
1235441;5;3;2018-09-27 08:03:53.265088
1235441;5;3;2018-09-26 21:17:25.073404
23233753;4.5;26;2018-09-27 08:03:53.265088
23233753;4.5;26;2018-09-26 21:17:25.073404
10201441;4;99;2018-09-27 08:03:53.265088
10201441;4;99;2018-09-26 21:17:25.073404
2874271;4.5;35;2018-09-27 08:03:53.265088
2874271;4.5;35;2018-09-26 21:17:25.073404
2364662;5;97;2018-09-27 08:03:53.265088
2364662;5;97;2018-09-26 21:17:25.073404
3562428;4;5;2018-09-27 08:03:53.265088
3562428;4;5;2018-09-26 21:17:25.073404
25476694;5;9;2018-09-27 08:03:53.265088
25476694;5;9;2018-09-26 21:17:25.073404
15982715;4.5;50;2018-09-27 08:03:53.265088
15982715;4.5;50;2018-09-26 21:17:25.073404
459950;5;12;2018-09-27 08:03:53.265088
459950;5;12;2018-09-26 21:17:25.073404
27720744;4.5;3;2018-09-27 08:03:53.265088
27720744;4.5;3;2018-09-26 21:17:25.073404
824785;4.5;30;2018-09-27 08:03:53.265088
824785;4.5;30;2018-09-26 21:17:25.073404
16600568;4.5;11;2018-09-27 08:03:53.265088
16600568;4.5;11;2018-09-26 21:17:25.073404
19741785;5;62;2018-09-27 08:03:53.265088
19741785;5;62;2018-09-26 21:17:25.073404
14769786;4.5;21;2018-09-27 08:03:53.265088
14769786;4.5;21;2018-09-26 21:17:25.073404
12976143;4;22;2018-09-27 08:03:53.265088
12976143;4;22;2018-09-26 21:17:25.073404
12396126;4.5;11;2018-09-27 08:03:53.265088
12396126;4.5;11;2018-09-26 21:17:25.073404
22008333;4.5;3;2018-09-27 08:03:53.265088
22008333;4.5;3;2018-09-26 21:17:25.073404
25645060;4.5;8;2018-09-27 08:03:53.265088
25645060;4.5;8;2018-09-26 21:17:25.073404
13797199;4.5;83;2018-09-27 08:03:53.265088
13797199;4.5;83;2018-09-26 21:17:25.073404
1311786;5;11;2018-09-27 08:03:53.265088
1311786;5;11;2018-09-26 21:17:25.073404
27359604;4.5;4;2018-09-27 08:03:53.265088
27359604;4.5;4;2018-09-26 21:17:25.073404
9723864;4.5;166;2018-09-27 08:03:53.265088
9723864;4.5;166;2018-09-26 21:17:25.073404
27923662;5;3;2018-09-27 08:03:53.265088
27923662;5;3;2018-09-26 21:17:25.073404
2162251;5;123;2018-09-27 08:03:53.265088
2162251;5;123;2018-09-26 21:17:25.073404
7432368;5;21;2018-09-27 08:03:53.265088
7432368;5;21;2018-09-26 21:17:25.073404
20929062;5;37;2018-09-27 08:03:53.265088
20929062;5;37;2018-09-26 21:17:25.073404
21640370;5;3;2018-09-27 08:03:53.265088
21640370;5;3;2018-09-26 21:17:25.073404
6150694;4.5;26;2018-09-27 08:03:53.265088
6150694;4.5;26;2018-09-26 21:17:25.073404
10916393;4.5;104;2018-09-27 08:03:53.265088
10916393;4.5;104;2018-09-26 21:17:25.073404
22810595;4;5;2018-09-27 08:03:53.265088
22810595;4;5;2018-09-26 21:17:25.073404
8101025;5;50;2018-09-27 08:03:53.265088
8101025;5;50;2018-09-26 21:17:25.073404
10508140;5;15;2018-09-27 08:03:53.265088
10508140;5;15;2018-09-26 21:17:25.073404
10475056;5;19;2018-09-27 08:03:53.265088
10475056;5;19;2018-09-26 21:17:25.073404
17553179;4;12;2018-09-27 08:03:53.265088
17553179;4;12;2018-09-26 21:17:25.073404
1140610;4.5;179;2018-09-27 08:03:53.265088
1140610;4.5;179;2018-09-26 21:17:25.073404
3729388;5;3;2018-09-27 08:03:53.265088
3729388;5;3;2018-09-26 21:17:25.073404
2647185;5;10;2018-09-27 08:03:53.265088
2647185;5;10;2018-09-26 21:17:25.073404
21435671;5;19;2018-09-27 08:03:53.265088
21435671;5;19;2018-09-26 21:17:25.073404
814262;3.5;27;2018-09-27 08:03:53.265088
814262;3.5;27;2018-09-26 21:17:25.073404
27260643;4.5;3;2018-09-27 08:03:53.265088
27260643;4.5;3;2018-09-26 21:17:25.073404
20228739;5;7;2018-09-27 08:03:53.265088
20228739;5;7;2018-09-26 21:17:25.073404
768731;4.5;4;2018-09-27 08:03:53.265088
768731;4.5;4;2018-09-26 21:17:25.073404
14949290;5;19;2018-09-27 08:03:53.265088
14949290;5;19;2018-09-26 21:17:25.073404
1896398;4.5;33;2018-09-27 08:03:53.265088
1896398;4.5;33;2018-09-26 21:17:25.073404
17278354;4.5;5;2018-09-27 08:03:53.265088
17278354;4.5;5;2018-09-26 21:17:25.073404
24369074;5;8;2018-09-27 08:03:53.265088
24369074;5;8;2018-09-26 21:17:25.073404
20011166;5;20;2018-09-27 08:03:53.265088
20011166;5;20;2018-09-26 21:17:25.073404
6622554;5;8;2018-09-27 08:03:53.265088
6622554;5;8;2018-09-26 21:17:25.073404
17138818;5;21;2018-09-27 08:03:53.265088
17138818;5;21;2018-09-26 21:17:25.073404
6803808;4.5;23;2018-09-27 08:03:53.265088
6803808;4.5;23;2018-09-26 21:17:25.073404
17941609;5;12;2018-09-27 08:03:53.265088
17941609;5;12;2018-09-26 21:17:25.073404
24959389;4.5;5;2018-09-27 08:03:53.265088
24959389;4.5;5;2018-09-26 21:17:25.073404
1128202;5;3;2018-09-27 08:03:53.265088
1128202;5;3;2018-09-26 21:17:25.073404
12961597;5;29;2018-09-27 08:03:53.265088
12961597;5;29;2018-09-26 21:17:25.073404
21209192;5;26;2018-09-27 08:03:53.265088
21209192;5;26;2018-09-26 21:17:25.073404
593465;5;10;2018-09-27 08:03:53.265088
593465;5;10;2018-09-26 21:17:25.073404
12575676;5;12;2018-09-27 08:03:53.265088
12575676;5;12;2018-09-26 21:17:25.073404
5541201;5;43;2018-09-27 08:03:53.265088
5541201;5;43;2018-09-26 21:17:25.073404
4103192;5;47;2018-09-27 08:03:53.265088
4103192;5;47;2018-09-26 21:17:25.073404
18889749;5;10;2018-09-27 08:03:53.265088
18889749;5;10;2018-09-26 21:17:25.073404
9675109;4.5;28;2018-09-27 08:03:53.265088
9675109;4.5;28;2018-09-26 21:17:25.073404
16613173;4.5;26;2018-09-27 08:03:53.265088
16613173;4.5;26;2018-09-26 21:17:25.073404
6533946;5;4;2018-09-27 08:03:53.265088
6533946;5;4;2018-09-26 21:17:25.073404
22808827;5;10;2018-09-27 08:03:53.265088
22808827;5;10;2018-09-26 21:17:25.073404
25792643;5;11;2018-09-27 08:03:53.265088
25792643;5;11;2018-09-26 21:17:25.073404
20010730;4;29;2018-09-27 08:03:53.265088
20010730;4;29;2018-09-26 21:17:25.073404
10110180;5;12;2018-09-27 08:03:53.265088
10110180;5;12;2018-09-26 21:17:25.073404
1222997;5;4;2018-09-27 08:03:53.265088
1222997;5;4;2018-09-26 21:17:25.073404
21427199;5;8;2018-09-27 08:03:53.265088
21427199;5;8;2018-09-26 21:17:25.073404
20888095;2.5;4;2018-09-27 08:03:53.265088
20888095;2.5;4;2018-09-26 21:17:25.073404
17861418;4.5;51;2018-09-27 08:03:53.265088
17861418;4.5;51;2018-09-26 21:17:25.073404
1543524;4;16;2018-09-27 08:03:53.265088
1543524;4;16;2018-09-26 21:17:25.073404
932668;5;115;2018-09-27 08:03:53.265088
932668;5;115;2018-09-26 21:17:25.073404
12171893;4.5;4;2018-09-27 08:03:53.265088
12171893;4.5;4;2018-09-26 21:17:25.073404
2891649;5;3;2018-09-27 08:03:53.265088
2891649;5;3;2018-09-26 21:17:25.073404
1967791;4.5;65;2018-09-27 08:03:53.265088
1967791;4.5;65;2018-09-26 21:17:25.073404
13134593;5;53;2018-09-27 08:03:53.265088
13134593;5;53;2018-09-26 21:17:25.073404
14196180;5;15;2018-09-27 08:03:53.265088
14196180;5;15;2018-09-26 21:17:25.073404
14584402;5;5;2018-09-27 08:03:53.265088
14584402;5;5;2018-09-26 21:17:25.073404
4432916;5;252;2018-09-27 08:03:53.265088
4432916;5;252;2018-09-26 21:17:25.073404
12477131;4.5;97;2018-09-27 08:03:53.265088
12477131;4.5;97;2018-09-26 21:17:25.073404
24530503;5;3;2018-09-27 08:03:53.265088
24530503;5;3;2018-09-26 21:17:25.073404
20951925;5;27;2018-09-27 08:03:53.265088
20951925;5;27;2018-09-26 21:17:25.073404
7354358;4.5;30;2018-09-27 08:03:53.265088
7354358;4.5;30;2018-09-26 21:17:25.073404
11769445;5;29;2018-09-27 08:03:53.265088
11769445;5;29;2018-09-26 21:17:25.073404
14819713;5;10;2018-09-27 08:03:53.265088
14819713;5;10;2018-09-26 21:17:25.073404
8974367;5;6;2018-09-27 08:03:53.265088
8974367;5;6;2018-09-26 21:17:25.073404
1398893;4.5;18;2018-09-27 08:03:53.265088
1398893;4.5;18;2018-09-26 21:17:25.073404
22199515;4.5;4;2018-09-26 21:17:25.073404
20436805;5;9;2018-09-27 08:03:53.265088
20436805;5;9;2018-09-26 21:17:25.073404
8525469;5;6;2018-09-27 08:03:53.265088
8525469;5;6;2018-09-26 21:17:25.073404
907739;5;81;2018-09-27 08:03:53.265088
907739;5;81;2018-09-26 21:17:25.073404
20598162;4.5;3;2018-09-27 08:03:53.265088
20598162;4.5;3;2018-09-26 21:17:25.073404
1318834;4.5;27;2018-09-27 08:03:53.265088
1318834;4.5;27;2018-09-26 21:17:25.073404
21828796;5;88;2018-09-27 08:03:53.265088
21828796;5;88;2018-09-26 21:17:25.073404
1413841;5;27;2018-09-27 08:03:53.265088
1413841;5;27;2018-09-26 21:17:25.073404
14486177;5;66;2018-09-27 08:03:53.265088
14486177;5;66;2018-09-26 21:17:25.073404
1055073;4.5;4;2018-09-27 08:03:53.265088
1055073;4.5;4;2018-09-26 21:17:25.073404
10401897;5;5;2018-09-27 08:03:53.265088
10401897;5;5;2018-09-26 21:17:25.073404
24982252;4.5;8;2018-09-27 08:03:53.265088
24982252;4.5;7;2018-09-26 21:17:25.073404
863566;4;311;2018-09-27 08:03:53.265088
863566;4;311;2018-09-26 21:17:25.073404
23013909;5;14;2018-09-27 08:03:53.265088
23013909;5;14;2018-09-26 21:17:25.073404
5010129;5;12;2018-09-27 08:03:53.265088
5010129;5;12;2018-09-26 21:17:25.073404
404530;4.5;44;2018-09-27 08:03:53.265088
404530;4.5;44;2018-09-26 21:17:25.073404
26970833;4.5;3;2018-09-27 08:03:53.265088
26970833;4.5;3;2018-09-26 21:17:25.073404
25730155;5;7;2018-09-27 08:03:53.265088
25730155;5;7;2018-09-26 21:17:25.073404
869842;5;94;2018-09-27 08:03:53.265088
869842;5;94;2018-09-26 21:17:25.073404
17742713;5;33;2018-09-27 08:03:53.265088
17742713;5;33;2018-09-26 21:17:25.073404
1670308;4.5;61;2018-09-27 08:03:53.265088
1670308;4.5;61;2018-09-26 21:17:25.073404
2157481;4.5;65;2018-09-27 08:03:53.265088
2157481;4.5;65;2018-09-26 21:17:25.073404
21526288;5;47;2018-09-27 08:03:53.265088
21526288;5;47;2018-09-26 21:17:25.073404
5238522;5;68;2018-09-27 08:03:53.265088
5238522;5;68;2018-09-26 21:17:25.073404
13618029;5;65;2018-09-27 08:03:53.265088
13618029;5;65;2018-09-26 21:17:25.073404
9933650;5;57;2018-09-27 08:03:53.265088
9933650;5;57;2018-09-26 21:17:25.073404
22153896;4.5;9;2018-09-27 08:03:53.265088
22153896;4.5;9;2018-09-26 21:17:25.073404
501192;3.5;5;2018-09-27 08:03:53.265088
501192;3.5;5;2018-09-26 21:17:25.073404
12214909;5;19;2018-09-27 08:03:53.265088
12214909;5;19;2018-09-26 21:17:25.073404
5662637;4;26;2018-09-27 08:03:53.265088
5662637;4;26;2018-09-26 21:17:25.073404
14330975;5;4;2018-09-27 08:03:53.265088
14330975;5;4;2018-09-26 21:17:25.073404
